OSEBuildingID,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),NumberofBuildings,TotalGHGEmissions,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
24069,4098.0,0.0,1990.0,3.0,2049.0,28061.0,0.5,3.555,96.5,1.0000204898645209,0.0,0.0,0.0,510159.54689999996
24070,0.0,0.0,2006.0,6.0,7132.0,41047.0,1.0,11.510000000000002,0.0,0.8169087289158067,0.18310713916824695,0.0,0.0,746388.15625
24072,0.0,0.0,1970.0,4.0,0.0,25300.0,1.0,4.529999999999999,77.5,1.0000206416055764,0.0,0.0,0.0,649477.09375
24077,0.0,0.0,1993.0,4.0,3930.0,22460.0,1.0,5.615,0.0,1.000019552241261,0.0,0.0,0.0,805534.25
24083,0.0,0.0,1937.0,1.0,0.0,52325.0,1.0,17.835,67.0,0.6659803574813067,0.33403332896334437,0.0,0.0,796865.09375
24085,0.0,0.0,1920.0,4.0,0.0,20600.0,1.0,9.925,0.0,0.3715997061751229,0.6284084455631447,0.0,0.0,276014.75
24091,22198.0,0.0,1960.0,1.0,0.0,45842.0,1.0,11.760000000000002,98.5,0.8395981391340686,0.1604198140432809,0.0,0.0,818100.3125
24099,0.0,0.0,1972.0,1.0,0.0,31365.0,1.0,4.915,0.0,0.9868612499694496,0.013159815994349887,0.0,0.0,648261.34375
24100,0.0,0.0,1910.0,1.0,0.0,32100.0,1.0,21.105,0.0,0.45742135532850164,0.5425878378628124,0.0,0.0,659455.4375
24102,5120.0,0.0,1966.0,1.0,0.0,20520.0,1.0,31.87,45.0,0.3743503136949804,0.6256543247879827,0.0,0.0,889299.375
24104,0.0,0.0,1945.0,1.0,0.0,22972.0,1.0,3.38,12.0,1.0000195817341584,0.0,0.0,0.0,485146.0
24105,6728.0,0.0,1953.0,1.0,0.0,24990.0,1.0,8.84,74.5,0.8073825432071183,0.19263531207942836,0.0,0.0,557431.5469
24106,4860.0,0.0,1951.0,2.0,0.0,24000.0,1.0,36.035,0.0,0.5050476914536497,0.49496213106989306,0.0,0.0,1208956.125
24108,49758.0,0.0,1963.0,1.0,0.0,100386.0,1.0,95.81,0.0,0.6008720071579335,0.39914144013335473,0.0,0.0,3773994.25
24112,5884.0,0.0,1966.0,1.0,0.0,24354.0,1.0,22.549999999999997,6.0,0.615178107939747,0.3848362498419873,0.0,0.0,911961.90625
24115,9600.0,0.0,1959.0,1.0,0.0,33600.0,1.0,15.11,58.0,0.7593571365074471,0.24065819034439734,0.0,0.0,835951.1875
24117,0.0,0.0,1974.0,1.0,0.0,20819.0,1.0,53.1,2.0,0.46626254671436806,0.5337465647467305,0.0,0.0,1680575.6875
24118,3825.0,0.0,1967.0,1.0,0.0,23296.0,1.0,38.685,0.0,0.5501019059325856,0.4499092939984587,0.0,0.0,1395097.875
24123,15000.0,4232.0,1954.0,1.0,0.0,35222.0,1.0,43.18,0.0,0.6270719099170986,0.37294051310000154,0.0,0.0,1785999.3125
24132,0.0,0.0,1957.0,1.0,0.0,25520.0,1.0,44.845,100.0,0.41358956881539916,0.5864181132794114,0.0,0.0,1317999.875
24134,6200.0,0.0,1983.0,4.0,0.0,28176.0,1.0,4.345,99.0,1.0000201561166444,0.0,0.0,0.0,623259.9375
24136,0.0,0.0,2001.0,3.0,0.0,59846.0,1.0,38.32,70.0,0.7346373108033052,0.26537817149763554,0.0,0.0,1994212.625
24137,0.0,0.0,2001.0,3.0,0.0,66363.0,1.0,39.6,89.5,0.7612605477056821,0.23875546356079894,0.0,0.0,2201574.75
24138,0.0,0.0,2001.0,3.0,0.0,121635.0,1.0,159.64,3.5,0.6730262412939453,0.32698743788495577,0.0,0.0,7237276.5
24144,0.0,0.0,1969.0,4.0,0.0,22207.0,1.0,15.524999999999999,98.0,0.6130131893890094,0.38699960187200105,0.0,0.0,625427.0
24150,0.0,0.0,1953.0,2.0,0.0,20645.0,1.0,6.13,0.0,1.0000234162803838,0.0,0.0,0.0,879462.90625
24153,0.0,0.0,1968.0,4.0,0.0,20278.0,1.0,3.3899999999999997,81.0,1.0000192255597322,0.0,0.0,0.0,486006.65625
24156,0.0,0.0,1925.0,3.0,0.0,20832.0,1.0,71.12,33.0,0.21008578271312292,0.7899187578919246,0.0,0.0,1637997.5625
24160,0.0,0.0,1993.0,3.0,0.0,67313.0,1.0,17.455,30.0,1.0000200162855695,0.0,0.0,0.0,2504210.875
24161,0.0,0.0,2005.0,2.0,0.0,25951.0,1.0,5.96,37.5,1.0000211683116589,0.0,0.0,0.0,854756.40625
24162,0.0,0.0,1987.0,3.0,0.0,85695.0,1.0,15.559999999999999,73.0,1.0000204993392603,0.0,0.0,0.0,2231779.25
24163,0.0,0.0,1970.0,3.0,0.0,46986.0,1.0,10.75,50.0,1.000022450937205,0.0,0.0,0.0,1542251.875
24164,0.0,0.0,1970.0,1.0,0.0,41526.0,1.0,61.875,75.5,0.45491740728435565,0.5450916773952407,0.0,0.0,1926320.0
24166,8656.0,0.0,1987.0,3.0,4328.0,37004.0,1.0,6.465,82.5,1.000020313641958,0.0,0.0,0.0,927640.15625
24168,14439.0,6832.0,1990.0,4.0,14439.0,32599.0,1.0,7.65,96.0,1.0000409995881818,0.0,0.0,0.0,1097572.0
24170,0.0,0.0,1974.0,2.0,0.0,24291.0,1.0,6.93,83.0,1.0000223208826193,0.0,0.0,0.0,994024.3125
24172,0.0,0.0,1958.0,2.0,0.0,20738.0,1.0,3.5700000000000003,44.0,1.0000206758994215,0.0,0.0,0.0,512371.90625
24173,5728.0,0.0,1990.0,4.0,2864.0,24480.0,1.0,5.455,36.5,1.0000196131840702,0.0,0.0,0.0,782318.15625
24178,11729.0,0.0,2000.0,4.0,0.0,30948.0,1.0,6.48,0.0,1.000020814790432,0.0,0.0,0.0,929327.15625
24179,0.0,0.0,1991.0,4.0,0.0,63670.0,1.0,14.085,43.5,1.0000196796767482,0.0,0.0,0.0,2019850.25
24180,0.0,0.0,1986.0,2.0,7056.0,21329.0,1.0,16.935,2.5,1.000018524861187,0.0,0.0,0.0,2429168.0
24181,15230.0,0.0,1989.0,4.0,7615.0,56580.0,1.0,10.69,72.0,1.0000207842780222,0.0,0.0,0.0,1533611.125
24184,10400.0,0.0,1992.0,4.0,0.0,22935.0,1.0,3.3899999999999997,0.0,1.000020869127901,0.0,0.0,0.0,486663.84375
24191,3452.0,0.0,2014.0,6.0,0.0,84389.0,1.0,65.86,90.0,0.6059985756318486,0.3940140260166762,0.0,0.0,2618705.0
24201,7260.0,0.0,1923.0,4.0,0.0,30920.0,1.0,25.1,78.0,0.6587639155522357,0.34124926254946947,0.0,0.0,1105052.9375
24202,2400.0,0.0,1978.0,1.0,0.0,21755.0,1.0,16.375,0.0,0.7445207142352569,0.25549600599522304,0.0,0.0,872819.90625
24205,0.0,0.0,1960.0,1.0,0.0,27933.0,1.0,22.384999999999998,0.0,1.0000017125961602,0.0,0.0,0.0,3211498.5
24209,7534.0,0.0,1983.0,1.0,0.0,23143.0,1.0,35.17,73.0,0.46328147995621444,0.5367290665698417,0.0,0.0,1108184.8125
24216,7350.0,0.0,1962.0,1.0,0.0,28800.0,1.0,54.65,65.5,0.47329149513751695,0.4534726639910948,0.0,0.07324717715562107,1995803.875
24218,0.0,0.0,1952.0,1.0,0.0,39600.0,1.0,2.995,82.5,1.0000216154689274,0.0,0.0,0.0,430101.70314999996
24219,0.0,0.0,1952.0,1.0,0.0,39600.0,1.0,8.115,91.5,0.753306380781852,0.2467095556131191,0.0,0.0,442185.95314999996
24225,0.0,0.0,1937.0,1.0,0.0,41248.0,1.0,16.47,36.5,0.8274761373865813,0.17254069550918177,0.0,0.0,1102751.4375
24227,15000.0,0.0,2009.0,1.0,0.0,36400.0,1.0,45.584999999999994,0.0,0.5190424890352412,0.4809684671265962,0.0,0.0,1563047.375
24230,4516.0,0.0,1968.0,3.0,2258.0,33190.0,1.0,5.855,73.5,1.0000216250523366,0.0,0.0,0.0,839593.34375
24240,0.0,0.0,1920.0,1.0,0.0,31332.0,1.0,25.155,0.0,1.000020889800896,0.0,0.0,0.0,3608220.125
24243,0.0,0.0,1969.0,4.0,0.0,23596.0,1.0,3.535,90.5,1.0000210169245412,0.0,0.0,0.0,507031.84375
24244,0.0,0.0,1948.0,2.0,0.0,35864.0,1.0,43.705,75.0,0.38167051644574856,0.6183374030997913,0.0,0.0,1231131.25
24245,11249.0,0.0,1996.0,4.0,11249.0,30799.0,1.0,6.32,53.0,1.0000202988745635,0.0,0.0,0.0,906762.09375
24248,0.0,0.0,1967.0,6.0,0.0,71000.0,1.0,7.125,100.0,1.0000201520017538,0.0,0.0,0.0,1021908.4065
24249,0.0,0.0,1969.0,4.0,0.0,32922.0,1.0,5.23,84.0,1.0000197434665579,0.0,0.0,0.0,750248.1875
24250,0.0,0.0,1954.0,1.0,0.0,20484.0,1.0,38.415000000000006,69.5,0.1362311503471038,0.8637715157855238,0.0,0.0,820476.8125
24252,0.0,0.0,1984.0,4.0,17622.0,27642.0,1.0,12.355,6.0,1.000019961075198,0.0,0.0,0.0,1772199.125
24253,0.0,0.0,1987.0,4.0,14576.0,22356.0,1.5,19.54,0.0,1.0000203820924274,0.0,0.0,0.0,2802705.375
24255,0.0,0.0,1980.0,4.0,0.0,20808.0,1.0,4.025,68.0,1.0000226043132274,0.0,0.0,0.0,577876.4375
24259,0.0,0.0,1973.0,4.0,0.0,45082.0,1.0,106.74000000000001,0.0,0.6348707447844404,0.3651423648578577,0.0,0.0,4481434.25
24270,0.0,0.0,1951.0,2.0,0.0,41600.0,0.5,31.455,59.0,0.579346889710621,0.42066474747465216,0.0,0.0,1192298.625
24272,13987.0,0.0,1981.0,7.0,6488.5,55256.5,1.0,8.19,97.0,1.0000198473140278,0.0,0.0,0.0,1174592.1875
24274,0.0,0.0,1960.0,2.0,0.0,34110.0,1.0,17.855,31.0,1.0000205915071452,0.0,0.0,0.0,2561735.75
24275,13937.0,0.0,1994.0,4.0,6968.5,35743.5,1.0,6.13,99.0,1.000020293404242,0.0,0.0,0.0,879288.15625
24276,16897.0,0.0,1999.0,3.0,8448.5,35520.5,1.0,5.3100000000000005,88.0,1.0000200342947714,0.0,0.0,0.0,761194.75
24281,3754.0,778.0,2007.0,8.0,5705.0,122866.0,1.0,72.925,0.0,0.6173985274428797,0.3826139661625891,0.0,0.0,2961515.0
24282,0.0,0.0,1925.0,3.0,0.0,21239.0,1.0,3.0949999999999998,0.0,0.9972709795818253,0.002748152581799494,0.0,0.0,436111.15625
24288,5028.0,0.0,1997.0,5.0,2514.0,24329.0,1.0,17.36,99.5,0.5134447132586063,0.4865652981899354,0.0,0.0,589949.59375
24289,0.0,0.0,1969.0,4.0,0.0,26280.0,1.0,17.425,87.5,0.6498694804827966,0.35014254820121815,0.0,0.0,753407.4375
24292,2800.0,400.0,1980.0,4.0,0.0,26970.0,1.0,4.75,0.0,1.0000215387878282,0.0,0.0,0.0,681909.3125
24306,8992.0,0.0,2005.0,5.0,3756.0,42469.0,1.0,45.59,84.5,0.5434853105009168,0.45652564370875715,0.0,0.0,1626087.1875
24312,8311.0,0.0,1928.0,4.0,4155.5,29884.5,1.0,27.205,94.0,0.5546244779008382,0.4453865541280224,0.0,0.0,988576.094
24332,1470.0,0.0,1970.0,1.0,0.0,23750.0,1.0,3.705,0.0,1.0000214865198578,0.0,0.0,0.0,530856.09375
24333,6960.0,0.0,1970.0,1.0,0.0,43390.0,1.0,3.6,88.0,1.000020520823339,0.0,0.0,0.0,516243.90625
24344,0.0,0.0,1959.0,1.0,0.0,35400.0,1.0,6.095,77.5,0.8348952635698836,0.1651254559510092,0.0,0.0,417782.34375
24348,6087.0,0.0,1966.0,1.0,0.0,28144.0,1.0,8.375,24.5,0.9258184567220021,0.07419892225514572,0.0,0.0,805571.0
24351,13373.0,0.0,1916.0,3.0,0.0,71283.0,1.0,39.365,42.5,0.7977157161839388,0.20230080072852527,0.0,0.0,2414192.125
24354,800.0,0.0,1989.0,1.0,0.0,23792.0,1.0,19.515,0.0,1.0000202240927698,0.0,0.0,0.0,2799878.375
24356,0.0,0.0,1979.0,2.0,0.0,47368.0,1.0,26.759999999999998,96.0,0.7650643702085622,0.23495339328742032,0.0,0.0,1502378.8125
24358,14000.0,13312.0,1931.0,1.0,0.0,46183.0,1.0,29.955,0.0,0.8164436343212091,0.1835732492129502,0.0,0.0,1939759.75
24359,22788.0,0.0,1984.0,5.0,22788.0,49825.0,1.0,39.22,84.5,0.8190272525651147,0.18098998615774506,0.0,0.0,2559644.375
24363,0.0,0.0,1962.0,2.0,0.0,20931.0,1.0,68.91499999999999,33.5,0.17683997922044717,0.8231638120736247,0.0,0.0,1533117.6875
24374,0.0,0.0,1968.0,1.0,0.0,36071.0,1.0,98.96,83.0,0.3407481489525672,0.6592608948589379,0.0,0.0,2646837.5625
24375,0.0,0.0,1989.0,3.0,0.0,51672.0,1.0,25.200000000000003,96.0,0.7935120201215655,0.20650422331360105,0.0,0.0,1527540.1875
24376,7505.0,0.0,1990.0,2.0,11082.0,27270.0,1.0,14.614999999999998,38.0,1.0000205727170113,0.0,0.0,0.0,2096222.875
24377,0.0,0.0,1966.0,2.0,0.0,21300.0,1.0,3.79,0.0,1.000018587115653,0.0,0.0,0.0,543050.90625
24381,12824.0,1479.0,1995.0,1.0,0.0,28425.0,1.0,76.08500000000001,0.0,0.4887978766061745,0.5112122144244606,0.0,0.0,2489834.875
24391,24165.0,0.0,1987.0,4.0,12082.5,58011.5,1.0,9.83,93.5,1.0000209660602037,0.0,0.0,0.0,1410016.9375
24393,41018.0,0.0,1987.0,4.0,20509.0,113981.0,1.0,18.325,83.5,1.0000202077115004,0.0,0.0,0.0,2628946.875
24397,0.0,0.0,1976.0,3.0,0.0,36172.0,1.0,4.91,75.0,1.00001942808508,0.0,0.0,0.0,704521.3125
24406,0.0,0.0,2009.0,3.0,0.0,35115.0,1.0,27.235,0.0,0.8432627410909495,0.15675571039152938,0.0,0.0,1917190.125
24412,1000.0,0.0,1985.0,4.0,0.0,38100.0,1.0,7.484999999999999,70.5,1.0000212374818864,0.0,0.0,0.0,1074162.1875
24415,18500.0,18500.0,1972.0,1.0,0.0,66704.0,1.0,20.485,0.0,0.4111019032206145,0.5889057015362129,0.0,0.0,599953.4375
24418,6804.0,0.0,1969.0,1.0,0.0,25658.0,1.0,18.87,0.0,0.7666010979499819,0.23339878456441213,0.0,0.0,1063960.125
24426,0.0,0.0,1908.0,3.0,0.0,23490.0,1.0,76.39,55.0,0.16285293623232805,0.8371505705318844,0.0,0.0,1675333.625
24429,32901.0,0.0,2006.0,5.0,43315.0,87735.0,1.0,30.43,53.0,0.9490225327520552,0.05099799808971242,0.0,0.0,3263383.0
24431,0.0,0.0,1928.0,4.0,0.0,40800.0,1.0,109.215,84.0,0.16681358379099404,0.8331899505360535,0.0,0.0,2404984.0
24432,0.0,0.0,1965.0,5.0,1206.0,38020.0,1.0,6.525,78.5,1.0000214718244416,0.0,0.0,0.0,935819.40625
24435,8400.0,0.0,1907.0,2.0,0.0,36000.0,1.0,18.575,94.5,0.7700126633354055,0.23000360432113914,0.0,0.0,1056544.3125
24441,0.0,0.0,1905.0,3.0,0.0,23469.0,1.0,65.315,12.0,0.2352615413031863,0.7647430682875281,0.0,0.0,1545690.375
24444,0.0,0.0,1916.0,3.0,0.0,21000.0,1.0,68.56,14.5,0.2515964573993322,0.7484086502655134,0.0,0.0,1651929.0625
24448,18000.0,0.0,1913.0,1.0,0.0,36000.0,1.0,25.58,60.0,0.665230071515136,0.33478389746179305,0.0,0.0,1140921.0625
24451,0.0,0.0,1915.0,2.0,0.0,43200.0,1.0,47.195,31.5,0.6527501168387508,0.34726510843500874,0.0,0.0,2052508.25
24458,10400.0,0.0,1913.0,4.0,12870.0,40970.0,1.0,45.345,70.5,0.8086938029207759,0.19132279036740893,0.0,0.0,2870136.375
24461,9756.0,0.0,1975.0,1.0,0.0,43794.0,1.0,20.45,87.0,0.7622447819099999,0.23777199766051113,0.0,0.0,1139778.875
24472,7500.0,0.0,1968.0,1.0,0.0,48280.0,1.0,64.87,22.5,0.5646320456986642,0.43537926853627534,0.0,0.0,2397422.375
24473,4564.0,0.0,1954.0,1.0,0.0,36040.0,1.0,8.045,0.0,0.6693442929682478,0.3306692629574143,0.0,0.0,361926.59375
24479,0.0,0.0,1965.0,1.0,0.0,32822.0,1.0,228.135,42.5,0.6012035648527301,0.3988088909569487,0.0,0.0,8991788.0
24481,0.0,0.0,1961.0,2.0,0.0,20144.0,1.0,4.494999999999999,55.5,1.0000200486416853,0.0,0.0,0.0,645305.5625
24482,0.0,0.0,1948.0,1.0,0.0,64314.0,1.0,104.845,86.5,0.359147006256617,0.6408602688287814,0.0,0.0,2869382.125
24484,0.0,0.0,1950.0,2.0,0.0,20385.0,1.0,34.16,65.0,0.24013144069782094,0.7598742117228359,0.0,0.0,812704.90625
24488,0.0,0.0,1967.0,2.0,0.0,20317.0,1.0,4.455,81.5,1.0000208930389434,0.0,0.0,0.0,638669.65625
24489,0.0,0.0,1984.0,2.0,0.0,20979.0,1.0,7.29,61.0,0.8871265660973362,0.1128922264442799,0.0,0.0,598641.75
24492,0.0,0.0,2004.0,2.0,27217.0,46480.0,1.0,79.33500000000001,1.0,0.6871359513675531,0.31287838316460803,0.0,0.0,3706085.375
24493,0.0,0.0,1973.0,1.0,0.0,24377.0,1.0,251.725,6.5,0.5907173446503746,0.409295032250815,0.0,0.0,9735878.0
24494,0.0,0.0,1990.0,2.0,0.0,95865.0,1.0,18.515,50.0,1.000020092361811,0.0,0.0,0.0,2656482.125
24495,0.0,0.0,1987.0,3.0,0.0,155600.0,1.0,56.510000000000005,46.0,0.9306991135554872,0.06932009858392135,0.0,0.0,5556382.75
24496,0.0,0.0,2009.0,3.0,1201.0,31204.0,1.0,6.895,57.5,1.0000193089706084,0.0,0.0,0.0,988840.9065
24498,0.0,0.0,1988.0,3.0,0.0,58523.0,5.0,13.17,54.5,1.0000208431249151,0.0,0.0,0.0,1889112.125
24513,0.0,0.0,1986.0,1.0,0.0,33392.0,1.0,19.63,0.0,1.0000208221277507,0.0,0.0,0.0,2815514.375
24514,0.0,0.0,1986.0,1.0,0.0,45155.0,0.5,157.88,6.0,0.6425087225054408,0.3575047657613835,0.0,0.0,6728069.75
24515,21120.0,0.0,1990.0,4.0,0.0,54304.0,1.5,10.935,93.5,1.0000207572441886,0.0,0.0,0.0,1568729.4375
24525,0.0,0.0,1985.0,4.0,0.0,114030.0,1.0,26.26,20.5,1.0000202735589954,0.0,0.0,0.0,3767222.125
24530,1870.0,0.0,1989.0,6.0,0.0,44839.0,1.0,8.69,0.0,1.000021112176415,0.0,0.0,0.0,1246318.6875
24531,0.0,0.0,1966.0,1.0,0.0,32000.0,1.0,41.755,29.5,0.5956840696380723,0.40432007318371405,0.0,0.0,1629324.25
24532,0.0,0.0,1970.0,1.0,0.0,44000.0,1.0,182.85,14.0,0.24872062171815898,0.7512842169187094,0.0,0.0,4391732.75
24534,0.0,0.0,1973.0,1.0,0.0,36000.0,1.0,117.76,41.5,0.21599009397225466,0.7840151268612157,0.0,0.0,2729449.25
24536,1460.0,0.0,1979.0,1.0,0.0,31360.0,1.0,41.620000000000005,0.0,0.46687816210796546,0.5331312251870798,0.0,0.0,1318271.125
24537,1200.0,0.0,1979.0,1.0,0.0,33320.0,1.0,65.2,0.0,0.5357887550414133,0.46422169461150586,0.0,0.0,2296727.0
24538,0.0,0.0,1979.0,1.0,0.0,48020.0,1.0,57.17,72.0,0.6140587346366199,0.3859535645740255,0.0,0.0,2307058.625
24539,0.0,0.0,1979.0,1.0,0.0,27420.0,1.0,37.315,53.5,0.44873796274455124,0.5512714813264121,0.0,0.0,1151516.125
24541,0.0,0.0,1990.0,4.0,0.0,48972.0,1.0,11.129999999999999,89.5,1.000020748539988,0.0,0.0,0.0,1596497.875
24542,0.0,0.0,1982.0,4.0,0.0,37642.0,1.0,73.735,24.0,0.3681227234981082,0.631885054572351,0.0,0.0,2040994.625
24544,19642.0,5744.0,1999.0,8.0,0.0,87925.0,1.0,92.695,18.5,0.6544973185639247,0.34551633842817414,0.0,0.0,4045546.75
24556,9563.0,0.0,2009.0,6.0,0.0,105903.0,0.5,96.63,90.5,0.5877783123015345,0.41223406079521085,0.0,0.0,3717743.5
24560,0.0,0.0,1949.0,2.0,0.0,43645.0,1.0,85.225,67.0,0.267320817870024,0.7326853124799362,0.0,0.0,2090011.1875
24562,42263.0,5359.0,2012.0,4.0,42263.0,67360.0,1.0,71.44,97.0,0.6148093245591935,0.385203274581649,0.0,0.0,2887101.625
24563,0.0,0.0,1952.0,1.0,0.0,26853.0,1.0,20.380000000000003,65.5,0.8413331373213703,0.15868483336397116,0.0,0.0,1425933.375
24564,0.0,0.0,2005.0,8.0,22619.5,114378.5,1.0,28.990000000000002,70.0,0.9376115196454239,0.06240793324583213,0.0,0.0,2943007.25
24565,0.0,0.0,1907.0,3.0,0.0,26772.0,1.0,9.53,76.5,0.8586548955539364,0.14136164983151578,0.0,0.0,706390.3125
24571,0.0,0.0,1967.0,6.0,0.0,37417.0,1.0,5.93,92.5,1.0000210526880444,0.0,0.0,0.0,850544.59375
24579,12000.0,6000.0,1916.0,1.0,0.0,27760.0,1.5,97.41999999999999,0.0,0.338093216182684,0.6619141958159557,0.0,0.0,2597140.25
24581,6600.0,1070.0,1937.0,1.0,0.0,20975.0,1.0,4.8,0.0,0.8129601483336171,0.18705660071298152,0.0,0.0,307853.34375
24585,0.0,0.0,1918.0,1.0,0.0,26075.0,1.0,18.255000000000003,0.0,0.8994334258475137,0.10058478174463877,0.0,0.0,1572146.375
24587,16902.0,0.0,1992.0,1.0,0.0,29394.0,1.0,26.36,58.5,0.7722735887038115,0.2277427409218679,0.0,0.0,1507995.375
24588,2800.0,0.0,1905.0,3.0,0.0,33000.0,1.0,26.58,0.0,0.3481680263296347,0.6518389421318057,0.0,0.0,717518.5
24589,5400.0,0.0,1926.0,2.0,0.0,20400.0,1.0,12.215,65.5,0.5597852796368608,0.4402270066926988,0.0,0.0,447652.0
24591,0.0,0.0,1926.0,1.0,0.0,20460.0,1.0,13.91,8.5,1.000032104610037,0.0,0.0,0.0,1995429.9375
24598,0.0,0.0,1955.0,2.0,0.0,21870.0,1.0,7.525,49.0,1.000020673280688,0.0,0.0,0.0,1079291.6875
24599,0.0,0.0,1988.0,1.0,0.0,51664.0,2.0,64.065,0.0,0.7556711796444548,0.24434480476046194,0.0,0.0,3511234.875
24600,0.0,0.0,1970.0,1.0,0.0,43615.0,1.0,105.4,89.0,0.42035084391322125,0.5796580330281398,0.0,0.0,3126076.75
24601,0.0,0.0,1970.0,3.0,0.0,36879.0,1.0,7.52,30.5,1.000019245917141,0.0,0.0,0.0,1078150.75
24602,1100.0,0.0,2002.0,2.0,0.0,28531.0,1.0,91.41499999999999,0.0,0.5820383912740877,0.41797374336642645,0.0,0.0,3481767.75
24603,0.0,0.0,1982.0,2.0,0.0,36600.0,1.0,2.08,81.5,1.0000194332333279,0.0,0.0,0.0,298295.70314999996
24604,14452.0,0.0,2004.0,5.0,0.0,35176.0,1.0,6.859999999999999,0.0,1.0000201288922181,0.0,0.0,0.0,984281.6875
24605,0.0,0.0,2004.0,2.0,0.0,29417.0,1.0,4.23,93.0,1.000019925811108,0.0,0.0,0.0,606938.90625
24607,0.0,0.0,1990.0,4.0,0.0,33084.0,1.0,8.260000000000002,23.0,1.0000202030208423,0.0,0.0,0.0,1184847.5625
24614,0.0,0.0,1959.0,1.0,0.0,36701.0,1.0,43.54,90.0,0.49413167530799273,0.5058778102947333,0.0,0.0,1436387.375
24617,0.0,0.0,2000.0,4.0,0.0,29130.0,1.0,18.405,76.5,0.7064727647589932,0.2935424934889433,0.0,0.0,897055.8125
24624,15000.0,0.0,1940.0,2.0,15243.0,26050.0,1.0,59.985,0.0,0.6914668459208629,0.30854760483570925,0.0,0.0,2828571.625
24626,34925.0,4475.0,2015.0,4.0,28681.0,102353.0,1.5,105.345,99.0,0.48037458620761575,0.5196334920889976,0.0,0.0,3404183.0
24629,18000.0,0.0,1941.0,1.0,0.0,48890.0,1.0,60.855000000000004,47.0,0.5233022327520997,0.47670859539532434,0.0,0.0,2101005.75
24630,0.0,0.0,2000.0,3.0,0.0,43473.0,1.0,30.485,3.0,1.0000206393357267,0.0,0.0,0.0,4372718.25
24631,0.0,0.0,2002.0,4.0,0.0,24090.0,1.0,19.11,86.0,0.6024932077768058,0.3975193734799028,0.0,0.0,755091.5
24636,0.0,0.0,1990.0,1.0,0.0,40265.0,1.0,34.629999999999995,18.0,0.9511641627937389,0.04885558494998143,0.0,0.0,3753593.375
24640,0.0,0.0,2005.0,1.0,0.0,26208.0,1.0,33.0,79.5,0.684362324570444,0.31565194984898887,0.0,0.0,1532461.625
24643,14189.0,8770.0,1978.0,7.0,0.0,100536.0,1.0,76.47,43.5,0.7690660838326072,0.23094999373896719,0.0,0.0,4338341.75
24645,0.0,0.0,2000.0,2.0,0.0,49501.0,1.0,11.71,60.5,1.0000200976866669,0.0,0.0,0.0,1679297.75
24646,8508.0,715.0,1975.0,2.0,0.0,27227.0,0.5,285.18,0.0,0.3714677870554879,0.6285396549579829,0.0,0.0,7927962.0
24649,11400.0,9100.0,1926.0,1.0,0.0,42172.0,1.0,160.25,0.0,0.13942555965102757,0.86057731676339,0.0,0.0,3433093.625
24650,10021.0,7616.5,1929.0,2.0,0.0,38050.0,1.0,113.61000000000001,0.0,0.5000931321361921,0.4999161215891925,0.0,0.0,3782260.5
24653,0.0,0.0,1953.0,1.0,0.0,51000.0,1.0,14.280000000000001,94.5,0.9172142038924523,0.08280511219981246,0.0,0.0,1323378.4375
24657,9806.0,0.0,1928.0,4.0,4903.0,33138.0,1.0,49.925,68.5,0.3829801355412092,0.6170274952844159,0.0,0.0,1408759.75
24659,23222.0,0.0,1908.0,4.0,23222.0,51294.0,1.5,17.17,84.0,0.9132472514341012,0.08677088682755492,0.0,0.0,1564372.625
24660,5001.0,0.0,1923.0,3.0,2500.5,29791.5,1.0,36.3,97.0,0.3749383006312034,0.6250701469026131,0.0,0.0,1013609.4375
24663,0.0,0.0,1924.0,3.0,0.0,45552.0,1.0,31.045,54.0,0.62823226632704,0.371780070428302,0.0,0.0,1286805.125
24664,0.0,0.0,1961.0,9.0,14742.0,130253.0,1.0,147.16000000000003,97.0,0.4250275714585792,0.5749815910468777,0.0,0.0,4392903.25
24667,0.0,0.0,1964.0,4.0,0.0,22326.0,1.0,3.875,83.5,1.0000199742203149,0.0,0.0,0.0,555403.40625
24668,0.0,0.0,1927.0,3.0,0.0,25800.0,1.0,15.125,82.5,0.6507427239160736,0.34926996577694747,0.0,0.0,655059.1875
24673,0.0,0.0,1948.0,3.0,0.0,29528.0,1.0,56.0,82.5,0.24902488334112088,0.7509802727497763,0.0,0.0,1345496.0625
24688,2451.0,0.0,1959.0,5.0,1225.5,26684.5,1.0,5.945,57.5,1.000020512652204,0.0,0.0,0.0,853132.0
24689,0.0,0.0,1961.0,4.0,0.0,23100.0,0.5,3.975,84.5,1.000021050194188,0.0,0.0,0.0,570066.0
24693,4629.0,0.0,1966.0,4.0,2314.5,35194.5,1.0,92.67,34.5,0.21305507697437892,0.7869495933759487,0.0,0.0,2141167.0
24701,5120.0,3812.0,1935.0,2.0,0.0,20747.0,1.0,17.535,0.0,0.783842740959446,0.21617416923822458,0.0,0.0,1034878.5
24705,4800.0,0.0,1928.0,2.0,0.0,40800.0,1.0,25.71,0.0,0.4375086384781969,0.5625004051631349,0.0,0.0,780935.4375
